episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/train,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/min_q
0.0,0.0,0.0,717.5,2,1,1500,1500,False,2,1,88bd82577c5d43bcbecbb91e12ac030d,2021-12-21_10-12-38,1640077958,30.868998765945435,30.868998765945435,31608,DESKTOP-DC3PIC0,172.22.22.53,30.868998765945435,0,1,06e8c_00000,"[0.0, 0.0]","[533, 902]",1.5763046739897197,5.314926716742875,0.09496715527864236,12.084698375267319,0.0,18.501,13837.414,106.501,2403.731,2.499,1500,1500,256,256,1500,1,28.678571428571434,53.36190476190478,0.8664285714285714,0.6397792271205357,"[  -791032.   -791512.   -788808.   -858392.   -791032.   -839176.
   -790888.   -743360.   -787424.   -880184.   -791512.   -792952.
   -788816.   -698152.   -789720.   -791512.   -911216.   -743360.
   -839184.   -743360.   -789720.   -791032.   -880248.   -791512.
   -791504.   -736824.   -737048. -26204680.   -791512.   -791512.
   -859856.   -776808.   -878872.   -792976.   -789720.   -776808.
   -791040.   -791504.   -791032.   -805112.   -791032.   -722600.
   -791032.   -789720.   -791512.   -839184.   -743360.   -736824.
   -776808.   -791512.   -703672.   -655264.   -791032.   -791032.
   -973928.   -839184.   -784400.   -791032.   -927912.   -736832.
   -788816.   -790888.   -743360.   -790888.   -791032.   -791512.
   -839184.   -791512.   -853264.   -791512.   -789720.   -655264.
   -789720.   -716032.   -791032.   -791032.   -703736.   -729136.
   -784984.   -805112.   -849984.   -791032.   -790888.   -839184.
   -859856.   -805112.   -859864.   -791512.   -741440.   -880240.
   -743360.   -942016.   -791512.  -1889256.   -791512.   -791032.
   -790888.   -729136.   -729136.   -791504.   -791032.   -853264.
   -735664.   -805112.   -937576.   -906632.   -743368.   -789192.
   -792400.   -942000.   -791032.   -790888.   -927920.   -791512.
   -789192.   -791032.   -805112.   -791512.   -927912.   -927912.
   -788816.   -729136.   -839184.   -791512.   -655512.   -655512.
   -786840.   -859856.   -791032.   -791512.   -743360.   -849448.
  -1390368.  -3216920.   -776808.   -743360.   -789672.   -791512.
   -986424.   -805112.   -791032.   -805112.   -790888.   -791032.
   -841816.   -791032.   -925440.   -791032.   -789720.   -789720.
   -791512.   -791512.   -843432.   -942000.   -792400.   -789192.
   -859856.   -845784.   -743360.   -839184.   -791504.   -750736.
   -789720.   -789192.   -853264.   -790888.   -805112.   -791032.
   -791512.   -791032.   -791032.   -788816.   -790888.   -791576.
   -791032.   -880240.   -925440.   -791032.   -790888.   -790888.
   -859856.   -743360.   -792392.   -791504.   -790888.   -798112.
   -791512.   -841864.   -789720.   -776816.   -789720.   -792720.
   -743360.   -790888.   -792400.   -789720.   -790888.   -942000.
   -722608.   -791512.   -673896.   -788808.   -791032.   -790888.
   -942016.   -839184.   -862368.   -790888.   -790888.   -729144.
   -722608.   -743360.   -655512.   -789720.   -839184.   -703664.
  -1147832.   -842048.   -729152.   -718448.   -738880.   -791512.
   -842048.   -845776.   -790888.   -839184.   -790888.   -839184.
   -791512.   -788816.   -791032. -26204680.   -791512.   -789200.
   -736824.   -839184.   -788808.   -791032.   -776808.   -790888.
   -792400.   -791032.   -791040.   -791032.   -530064.   -789192.
   -791032.   -790888.   -698600.   -845776.   -790888.   -906712.
   -927920.   -789192.   -792400.   -736832.]",,-79083704.0,-77875520.0,-79640360.0
