episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/td_error,info/learner/default_policy/train,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/min_q
0.0,0.0,0.0,748.5,2,1,1500,1500,False,2,1,a27eec64d9fe4dccb23d44b7e3b6c403,2021-12-21_10-02-56,1640077376,31.66599941253662,31.66599941253662,30616,DESKTOP-DC3PIC0,172.22.22.53,31.66599941253662,0,1,aa557_00000,"[0.0, 0.0]","[505, 992]",1.5936231390783422,5.5176636761303826,0.1062357290675845,12.332421791386714,0.0,17.5,14628.436,112.002,2285.671,2.498,1500,1500,256,256,1500,1,34.02325581395349,51.94186046511628,0.8790697674418604,0.6423850835755814,"[   991952.    990672.   1053288.   1049792.    992352.    990624.
    990040.    992104.    990640.    989664.    990024.    988896.
   1053280.    988912.    930888.    929128.    992088.   1053312.
    990640.   1049808.    992088.    988912.   1049808.   1051536.
    992368.    929128.    926856.   1049808.    929128.    992104.
    992088.    990640.    902408.    993096.    926768.    990640.
    992672.  99126936.    990624.    991272.   1165536.    892560.
    990624.    926768.    950584.   1055024.    991272.    991952.
    992368.    992104.    867088.    930840.    992104.    989664.
    992224.    992104.   1049808.    929128.    990640.    990640.
    992104.   1055128.    992672.   1165536.    990624.   1049808.
   1053288.    913368.    990024.    990640.   1051536.    992368.
    992384.    992104.   1049808.    992352.    992104.    988896.
    990640.    990024.   1051536.    991272.    992688.   1053312.
    978072.    990752.    990640.   1053280.    990624.    990640.
   1005992.    992352.    992368.    989664.    990640.    992352.
   1051536.    991272.    928600.   1048040.   1049808.    990640.
    990624.    991272.    990624.    988896.    930840.    929128.
    992512.    992104.   1053288.    991272.    930840.    990024.
    928600. -13728344.    990640.    992368.   1051536.    991272.
   1055128.    992672.    929128.    926768.    929128.   1049808.
    993752.    992688.    990624.    990040.    993096.    990624.
    989664.    929128.    990624.    988912.    928600.    988896.
    992088.   1087744.   1026232.    991272.    990640.    990040.
    930840.   1049808.   1055040.   1049808.    990640.    990624.
    990624.    928600.    990640.   1055024.   1007360.    993096.
    990624.    977272.    992672.    991272.    894696.    990040.
    990640.    782400.   1053312.    992352.    990640.    990640.
    991272.    990624.    991272.    990040.    988912.   1049808.
    992384.    988896.   1049808.    992352.    991272.    929128.
   1055016.    929128.    990640.   1013792.    990024.    990624.
    991272.    992352.    929128.    930840.    991272.    990624.
    926768.    991272.    990464.    992104.   1049808.   1006784.
   1049808.   1049808.    991952.    990640.    993056.    991952.
    990640.    994824.    991272.    929128.    988912.   1053312.
    990512.    988896.    977520.    990624.    992400.    990640.
    990640.    990624.   1049792.    992104.    992512.    930856.
   1055128.    989664.    930856.    990640.    992104.   1051536.
   1114208.    992352.    990624.    992104.    992368.   1150912.
    991272.    990624.   1053312.    926768.    990624.    953456.
    992384.    992352.    991952.    992672.    988896.    990512.
    930856.    992672.    929128.    929128.    990640.    929128.
    991272.    990640.    929128.    992104.]",,99036740.0,99482190.0,83730100.0
