Wall time,Step,Value
1643202034.9484534,3300,80.55907440185547
1643202067.3574553,3900,80.55907440185547
1643202153.542955,5500,174.37728881835938
1643202163.9639573,5700,174.37728881835938
1643202182.134454,6000,196.33575439453125
1643202245.311957,7100,196.33575439453125
1643202329.3224564,8600,196.33575439453125
1643202346.1799538,8900,196.33575439453125
1643202717.204955,10900,196.33575439453125
1643202759.967954,11700,196.33575439453125
1643202782.2884538,12100,313.54229736328125
1643202894.900953,14100,313.54229736328125
1643203058.1474528,17000,313.54229736328125
1643203075.1919541,17300,313.54229736328125
1643203124.1489558,18200,313.54229736328125
1643203211.861956,19800,313.54229736328125
1643203223.427953,20000,313.54229736328125
1643203470.0514534,24400,313.54229736328125
1643203497.5749562,24900,313.54229736328125
1643203582.4674535,26400,313.54229736328125
1643203613.9794545,27000,313.54229736328125
1643203643.522953,27500,313.54229736328125
1643203681.127454,28200,313.54229736328125
1643203713.6604548,28800,313.54229736328125
1643203816.9409528,30700,313.54229736328125
1643203906.1119537,32300,313.54229736328125
1643203916.716455,32500,313.54229736328125
1643203959.2734547,33300,313.54229736328125
1643204076.806953,35400,1041.66259765625
1643204122.7149558,36200,1041.66259765625
1643204207.7334528,37800,1041.66259765625
1643204230.2139537,38200,1041.66259765625
1643204528.7774527,43600,1041.66259765625
1643204533.729953,43700,1041.66259765625
1643204626.0524535,45400,1041.66259765625
1643204645.2114568,45700,1041.66259765625
1643204661.4084535,46000,1041.66259765625
1643204743.5814571,47500,2238.296875
1643204758.7779574,47800,2238.296875
1643204764.0409553,47900,2238.296875
1643204818.6649551,48900,2238.296875
1643204922.0799546,50800,2238.296875
1643205039.2374532,52900,2473.646240234375
1643205134.8794568,54600,2473.646240234375
1643205162.4554572,55100,2473.646240234375
1643205314.1624565,57800,2473.646240234375
1643205369.157456,58800,2473.646240234375
1643205402.8359537,59400,2473.646240234375
1643205443.9934528,60100,2473.646240234375
1643205449.491454,60200,2473.646240234375
1643205639.6994548,63500,2473.646240234375
1643205651.0909553,63700,2473.646240234375
1643205715.9094539,64900,2473.646240234375
1643205757.1409528,65600,2473.646240234375
1643205763.799953,65700,2473.646240234375
1643205774.477953,65900,2473.646240234375
1643205790.840953,66200,2473.646240234375
1643205801.6724546,66400,2473.646240234375
1643205872.1104546,67600,2473.646240234375
1643205926.920953,68600,2473.646240234375
1643206177.9409528,72900,2473.646240234375
1643206199.7099538,73300,2473.646240234375
1643206226.1239529,73700,2473.646240234375
1643206271.5869539,74500,2473.646240234375
1643206322.229953,75400,2473.646240234375
1643206397.829453,76700,2473.646240234375
1643206421.242454,77100,2473.646240234375
1643206476.053953,78000,2473.646240234375
1643206497.821453,78400,2473.646240234375
1643206508.888453,78600,2473.646240234375
1643206519.913456,78800,2473.646240234375
1643206567.3249528,79500,849.016357421875
1643206595.5264528,80000,849.016357421875
1643206606.0549545,80200,849.016357421875
1643206631.7854538,80700,849.016357421875
1643206642.5794551,80900,683.8789672851562
1643206663.494953,81300,683.8789672851562
1643206690.1659536,81700,683.8789672851562
1643206722.318453,82300,683.8789672851562
1643206727.6259549,82400,683.8789672851562
1643206858.295456,84700,683.8789672851562
1643206879.8354573,85100,683.8789672851562
1643207069.5329533,88400,2519.718994140625
1643207108.624453,89100,2519.718994140625
1643207147.205455,89700,2519.718994140625
1643207220.0929527,91100,2519.718994140625
1643207249.756955,91500,2519.718994140625
1643207289.2999535,92200,2519.718994140625
1643207299.9154541,92400,2519.718994140625
1643207334.0569527,93000,2519.718994140625
1643207346.0004547,93200,2519.718994140625
1643207429.892453,94600,2519.718994140625
1643207435.4729583,94700,2519.718994140625
1643207494.6039534,95700,2519.718994140625
1643207510.212954,96000,2519.718994140625
1643207559.1434557,96900,2519.718994140625
1643207580.802953,97300,2519.718994140625
1643207610.0104535,97700,2519.718994140625
1643207658.2039528,98600,2519.718994140625
1643207663.5084548,98700,2519.718994140625
1643207696.4309535,99300,2519.718994140625
1643207701.416953,99400,2519.718994140625
1643207734.6994543,99900,2519.718994140625
1643207836.6549544,101700,2519.718994140625
1643207852.859453,102000,2519.718994140625
1643207902.5879529,102900,2519.718994140625
1643208074.9409528,105900,2519.718994140625
1643208145.9889538,107200,2519.718994140625
1643208184.241958,107800,2519.718994140625
1643208200.6814559,108100,2519.718994140625
1643208211.8059533,108300,2519.718994140625
1643208233.557958,108700,2519.718994140625
1643208266.334953,109300,2519.718994140625
1643208300.2289531,109800,2519.718994140625
1643208353.3314567,110800,2519.718994140625
1643208386.3979537,111400,2519.718994140625
1643208421.210953,111900,2519.718994140625
1643208476.510457,112900,2519.718994140625
1643208719.4914536,117100,2519.718994140625
1643208749.1234546,117500,2519.718994140625
1643208755.0084538,117600,2519.718994140625
1643208760.373453,117700,2519.718994140625
1643208864.0244539,119500,2519.718994140625
1643208932.8309534,120800,2519.718994140625
1643209010.9074574,122100,6750.15478515625
1643209159.552955,124700,6750.15478515625
1643209230.6914566,125900,6750.15478515625
1643209290.468954,127000,6750.15478515625
1643209306.2519538,127300,6750.15478515625
1643209330.8529568,127600,6750.15478515625
1643209450.471953,129600,6750.15478515625
1643209482.3014538,130200,6750.15478515625
1643209521.7979548,130900,6750.15478515625
1643209562.078453,131500,6750.15478515625
1643209648.107954,133100,6750.15478515625
1643209665.0029573,133400,6750.15478515625
