Wall time,Step,Value
1643397701.4858048,1604703,46616.9296875
1643397734.9368038,1605303,46616.9296875
1643397827.2578049,1606903,85306.578125
1643397838.228805,1607103,85306.578125
1643397854.844305,1607403,85306.578125
1643397916.7418044,1608503,85306.578125
1643398001.0198054,1610003,85306.578125
1643398018.7338047,1610303,85306.578125
1643398135.2698069,1612303,85306.578125
1643398480.3613038,1618403,102099.8671875
1643398497.3563044,1618703,102099.8671875
1643398548.740805,1619603,102099.8671875
1643398708.2038054,1621203,102099.8671875
1643398720.2948046,1621403,102099.8671875
1643398968.7253044,1625803,102099.8671875
1643398996.612805,1626303,102099.8671875
1643399081.1033041,1627803,120846.734375
1643399114.2403045,1628403,120846.734375
1643399143.493306,1628903,120846.734375
1643399182.936305,1629603,120846.734375
1643399216.818805,1630203,120846.734375
1643399417.6413054,1633703,120846.734375
1643399428.9663048,1633903,120846.734375
1643399473.4368045,1634703,120846.734375
1643399590.5068052,1636803,120846.734375
1643399636.0373046,1637603,120846.734375
1643399749.9413042,1639603,120846.734375
1643400129.3558073,1645003,1999373.75
1643400135.1773047,1645103,1999373.75
1643400230.310308,1646803,1999373.75
1643400246.8258047,1647103,1999373.75
1643400264.4468043,1647403,1999373.75
1643400348.8903046,1648903,1999373.75
1643400366.2503045,1649203,1999373.75
1643400371.8158045,1649303,1999373.75
1643400428.4888048,1650303,1999373.75
1643400539.2868066,1652203,1999373.75
1643400661.0223048,1654303,1999373.75
1643400756.7183037,1656003,1999373.75
1643400784.8243036,1656503,1999373.75
1643400935.9308047,1659203,1999373.75
1643400992.2343047,1660203,1999373.75
1643401026.2538047,1660803,1999373.75
1643401133.4053037,1661503,1999373.75
1643401138.921307,1661603,1999373.75
1643401326.2928038,1664903,1999373.75
1643401337.3958046,1665103,1999373.75
1643401405.1808045,1666303,1999373.75
1643401444.2113037,1667003,1999373.75
1643401449.7568064,1667103,1999373.75
1643401461.091306,1667303,1999373.75
1643401478.0088046,1667603,1999373.75
1643401489.0563035,1667803,1999373.75
1643401556.8548048,1669003,1999373.75
1643401612.8408046,1670003,1999373.75
1643401863.1798046,1674303,1999373.75
1643401908.6148045,1675103,1999373.75
1643401953.3088057,1675903,1999373.75
1643402004.0078056,1676803,1999373.75
1643402078.912804,1678103,1999373.75
1643402101.1363063,1678503,1999373.75
1643402151.5048058,1679403,1999373.75
1643402174.5738046,1679803,1999373.75
1643402185.8638065,1680003,1999373.75
1643402196.8883047,1680203,1999373.75
1643402235.4803047,1680903,1999373.75
1643402332.154305,1681403,5404335.5
1643402343.351304,1681603,5404335.5
1643402371.5693042,1682103,5404335.5
1643402382.6183054,1682303,5404335.5
1643402404.7813044,1682703,5404335.5
1643402426.8623064,1683103,5404335.5
1643402464.0308037,1683703,5404335.5
1643402470.0513048,1683803,5404335.5
1643402600.9918063,1686103,5404335.5
1643402623.839805,1686503,5404335.5
1643402812.3008053,1689803,5404335.5
1643402851.9873047,1690503,5404335.5
1643402885.8793068,1691103,5404335.5
1643402970.0233047,1692503,5404335.5
1643402992.9833047,1692903,5404335.5
1643403034.4068053,1693603,5404335.5
1643403046.694305,1693803,5404335.5
1643403094.3803046,1694603,5404335.5
1643403172.837305,1696003,5404335.5
1643403235.6093044,1697103,5404335.5
1643403252.5678062,1697403,5404335.5
1643403303.0623057,1698303,5404335.5
1643403348.0123048,1699103,5404335.5
1643403399.3433037,1700003,5404335.5
1643403405.4238088,1700103,5404335.5
1643403440.9188056,1700703,5404335.5
1643403446.4618049,1700803,5404335.5
1643403544.981804,1701303,5404335.5
1643403646.8838065,1703103,5404335.5
1643403663.8633044,1703403,5404335.5
1643403713.987804,1704303,5404335.5
1643403963.5418048,1708603,5404335.5
1643403997.5153046,1709203,5404335.5
1643404014.1983044,1709503,5404335.5
1643404025.2298048,1709703,5404335.5
1643404047.6918046,1710103,5404335.5
1643404082.0308063,1710703,5404335.5
1643404116.1508045,1711203,5404335.5
1643404172.815304,1712203,5404335.5
1643404207.448306,1712803,5404335.5
1643404236.4018047,1713303,5404335.5
1643404293.873805,1714303,5404335.5
1643404531.0443041,1718503,5404335.5
1643404554.010306,1718903,5404335.5
1643404559.8753054,1719003,5404335.5
1643404565.4353046,1719103,5404335.5
1643404670.5083046,1720903,5404335.5
1643404812.327806,1722203,5404335.5
1643404885.718306,1723503,5404335.5
1643405099.9523036,1727303,5404335.5
1643405162.7113037,1728403,5404335.5
1643405179.4598038,1728703,5404335.5
1643405196.4658072,1729003,5404335.5
1643405314.5313053,1731003,5404335.5
1643405348.6033046,1731603,5404335.5
1643405388.8468068,1732303,5404335.5
1643405423.8173046,1732903,5404335.5
1643405513.1298068,1734503,5404335.5
1643405530.8988037,1734803,5404335.5
1643405592.5453038,1735903,5404335.5
1643405609.8008046,1736203,5404335.5
1643405627.106305,1736503,5404335.5
1643405632.640805,1736603,5404335.5
1643405973.485806,1741403,5404335.5
1643405990.2783046,1741703,5404335.5
1643406007.8243036,1742003,5404335.5
1643406013.359807,1742103,5404335.5
1643406137.7098057,1744303,5404335.5
1643406205.917807,1745503,5404335.5
1643406262.885305,1746503,5404335.5
1643406286.2838044,1746903,5404335.5
1643406437.0478039,1749403,5404335.5
1643406443.1048055,1749503,5404335.5
1643406509.9363048,1750603,5404335.5
1643406554.6333067,1751403,5404335.5
1643406589.472805,1752003,5404335.5
1643406770.4763045,1755203,5404335.5
1643406793.0483043,1755603,5404335.5
1643406935.7503052,1758103,5404335.5
