Wall time,Step,Value
1643462810.0964913,2621404,38.16698455810547
1643462822.2479913,2621604,35.14432144165039
1643462828.6759915,2621704,34.04603576660156
1643462841.4324915,2621904,34.262691497802734
1643462853.427994,2622104,32.465911865234375
1643462860.0139925,2622204,33.69902801513672
1643462865.5809915,2622304,29.697139739990234
1643462871.114991,2622404,35.62409591674805
1643462877.1499915,2622504,36.10919952392578
1643462882.996491,2622604,36.111839294433594
1643462888.4909916,2622704,34.70322799682617
1643462893.9949915,2622804,32.93077850341797
1643462899.865491,2622904,35.46441650390625
1643462905.4014907,2623004,33.857948303222656
1643462910.9674938,2623104,31.913898468017578
1643462922.1129918,2623304,35.563236236572266
1643462933.5184927,2623504,41.22221374511719
1643462939.0474913,2623604,37.074493408203125
1643462967.2804918,2624104,34.206565856933594
1643462972.8429918,2624204,36.384803771972656
1643462978.6399913,2624304,33.51300811767578
1643462984.6784928,2624404,30.982221603393555
1643462990.4524918,2624504,33.46311950683594
1643463002.005492,2624704,30.42041015625
1643463019.1224933,2625004,30.419300079345703
1643463025.9309916,2625104,36.12621307373047
1643463036.9429913,2625304,35.110992431640625
1643463042.4774916,2625404,29.76104164123535
1643463048.2729924,2625504,31.968856811523438
1643463054.1229913,2625604,30.963626861572266
1643463065.2549918,2625804,32.90697479248047
1643463076.9689913,2626004,35.494300842285156
1643463083.1054916,2626104,29.582002639770508
1643463100.0249918,2626404,33.08837127685547
1643463105.597492,2626504,31.95516586303711
1643463111.1514924,2626604,33.04228973388672
1643463117.2984922,2626704,36.521690368652344
1643463122.9094915,2626804,30.434450149536133
1643463140.7559915,2627104,32.933448791503906
1643463146.363491,2627204,32.142189025878906
1643463158.0679915,2627404,31.95287322998047
1643463163.5864923,2627504,35.160152435302734
1643463169.6094909,2627604,32.708595275878906
1643463175.1264913,2627704,30.038833618164062
1643463180.630992,2627804,33.085777282714844
1643463186.1689916,2627904,35.690773010253906
1643463191.8899922,2628004,34.918235778808594
1643463204.3384914,2628204,30.33721923828125
1643463209.9004915,2628304,31.726306915283203
1643463215.4534912,2628404,32.028160095214844
1643463221.0109918,2628504,28.620800018310547
1643463232.6554916,2628704,29.711769104003906
1643463244.0329924,2628904,27.20333480834961
1643463249.5669918,2629004,32.18265151977539
1643463261.4879913,2629204,33.011566162109375
1643463267.3714921,2629304,29.901514053344727
1643463279.176491,2629504,30.664974212646484
1643463285.034493,2629604,32.353057861328125
1643463290.630492,2629704,34.636112213134766
1643463296.5059917,2629804,31.340354919433594
1643463302.1064918,2629904,37.03207015991211
1643463307.951491,2630004,32.6543083190918
1643463319.8299916,2630204,32.95183181762695
1643463326.1024907,2630304,42.85173034667969
1643463331.9399915,2630404,35.51927185058594
1643463337.4999924,2630504,29.52100372314453
1643463367.3899908,2631004,29.4378604888916
1643463373.1959922,2631104,33.2592887878418
1643463390.124993,2631304,35.23569107055664
1643463401.6819916,2631504,35.787872314453125
1643463407.262492,2631604,37.37623977661133
1643463412.8289917,2631704,34.456886291503906
1643463429.9804926,2632004,31.340856552124023
1643463452.5559926,2632404,38.379329681396484
1643463470.4469926,2632704,33.19512176513672
1643463482.5139925,2632904,34.760704040527344
1643463488.3249917,2633004,31.616737365722656
1643463493.917492,2633104,34.42685317993164
1643463516.713992,2633504,36.411346435546875
1643463523.0464916,2633604,36.6995849609375
1643463528.5934927,2633704,39.65758514404297
1643463534.1334925,2633804,37.409873962402344
1643463545.978994,2634004,41.94792556762695
1643463551.8359923,2634104,38.78662109375
1643463570.3509924,2634404,41.21025085449219
1643463587.2864914,2634704,36.296409606933594
1643463592.865492,2634804,33.93089294433594
1643463604.0274932,2635004,36.048248291015625
1643463615.3989918,2635204,39.51416778564453
1643463621.3309913,2635304,36.240379333496094
1643463626.8994913,2635404,33.5362548828125
1643463632.9724917,2635504,32.469932556152344
1643463638.5354905,2635604,33.39025115966797
1643463644.0644925,2635704,40.48393249511719
1643463655.192992,2635904,35.930023193359375
1643463661.0399914,2636004,32.129249572753906
1643463666.6644928,2636104,34.915321350097656
1643463672.2669914,2636204,33.593082427978516
1643463683.5254915,2636404,33.93407440185547
1643463689.1264925,2636504,38.36077880859375
1643463695.040492,2636604,35.22267150878906
1643463707.358494,2636804,30.231414794921875
1643463713.4734924,2636904,37.87641143798828
1643463719.3049915,2637004,29.371545791625977
1643463730.6814923,2637204,38.64133071899414
1643463736.2379916,2637304,35.29303741455078
1643463747.3844917,2637504,35.29315185546875
1643463753.2704914,2637604,37.36054229736328
1643463765.0234916,2637804,41.04733657836914
1643463770.6114929,2637904,29.83397674560547
