Wall time,Step,Value
1643202034.9484534,3300,33.3455696105957
1643202067.3579533,3900,31.956846237182617
1643202153.542955,5500,65.0232162475586
1643202163.9639573,5700,65.0232162475586
1643202182.134454,6000,73.2302474975586
1643202245.311957,7100,44.4735221862793
1643202329.3224564,8600,38.74107360839844
1643202346.1799538,8900,37.922569274902344
1643202717.204955,10900,19.282672882080078
1643202759.967954,11700,25.439544677734375
1643202782.2884538,12100,30.576168060302734
1643202894.900953,14100,16.78734016418457
1643203058.1474528,17000,-24.696462631225586
1643203075.1919541,17300,-22.47402572631836
1643203124.1489558,18200,-18.979394912719727
1643203211.861956,19800,-14.025548934936523
1643203223.427953,20000,-13.523125648498535
1643203470.0514534,24400,-2.8291821479797363
1643203497.5749562,24900,-2.864964485168457
1643203582.4674535,26400,-3.065725088119507
1643203613.9794545,27000,-3.966094970703125
1643203643.522953,27500,-4.24139928817749
1643203681.127454,28200,-3.8032045364379883
1643203713.6604548,28800,-2.7528035640716553
1643203816.9409528,30700,-0.09577513486146927
1643203906.1119537,32300,0.9185828566551208
1643203916.716455,32500,1.7947750091552734
1643203959.2734547,33300,1.7947750091552734
1643204076.807453,35400,28.630329132080078
1643204122.7149558,36200,32.24028778076172
1643204207.7334528,37800,36.285152435302734
1643204230.2139537,38200,36.22529983520508
1643204528.7774527,43600,78.57284545898438
1643204533.729953,43700,78.57284545898438
1643204626.0524535,45400,102.0900650024414
1643204645.2119567,45700,103.13497161865234
1643204661.4084535,46000,105.65045166015625
1643204743.5814571,47500,130.8352508544922
1643204758.7784574,47800,130.8352508544922
1643204764.041454,47900,130.8352508544922
1643204818.6649551,48900,141.75552368164062
1643204922.0799546,50800,142.27122497558594
1643205039.2379532,52900,166.70521545410156
1643205134.879957,54600,180.88209533691406
1643205162.455957,55100,184.7461700439453
1643205314.1629567,57800,199.01768493652344
1643205369.157456,58800,204.18014526367188
1643205402.8359537,59400,208.5032196044922
1643205443.993953,60100,211.40325927734375
1643205449.491454,60200,211.40325927734375
1643205639.6994548,63500,215.2733154296875
1643205651.0909553,63700,215.89117431640625
1643205715.9094539,64900,216.62850952148438
1643205757.141455,65600,218.14710998535156
1643205763.800453,65700,208.63333129882812
1643205774.477953,65900,211.0179443359375
1643205790.840953,66200,211.11581420898438
1643205801.6729548,66400,211.11581420898438
1643205872.1104546,67600,211.21829223632812
1643205926.920953,68600,210.08941650390625
1643206177.9409528,72900,176.7665557861328
1643206199.7099538,73300,176.7665557861328
1643206226.1239529,73700,174.27639770507812
1643206271.5874538,74500,173.8253631591797
1643206322.2304542,75400,169.09825134277344
1643206397.8299527,76700,155.9892578125
1643206421.242454,77100,157.1160430908203
1643206476.053953,78000,117.27909851074219
1643206497.821453,78400,117.47917175292969
1643206508.8889542,78600,117.87832641601562
1643206519.913456,78800,117.87832641601562
1643206567.3254528,79500,91.364990234375
1643206595.5269535,80000,90.2746810913086
1643206606.0549545,80200,89.89813232421875
1643206631.7854538,80700,89.21621704101562
1643206642.579955,80900,81.07594299316406
1643206663.494953,81300,79.99785614013672
1643206690.1659536,81700,78.04350280761719
1643206722.318453,82300,75.19049835205078
1643206727.6259549,82400,75.19049835205078
1643206858.295456,84700,71.57286834716797
1643206879.8354573,85100,72.96849822998047
1643207069.5329533,88400,91.5897445678711
1643207108.624453,89100,88.47339630126953
1643207147.205455,89700,89.083251953125
1643207220.0929527,91100,90.44097900390625
1643207249.756955,91500,111.62738037109375
1643207289.2999535,92200,111.71102142333984
1643207299.9154541,92400,111.71102142333984
1643207334.0569527,93000,119.47296905517578
1643207346.0004547,93200,119.55486297607422
1643207429.892453,94600,116.99972534179688
1643207435.4729583,94700,124.01683044433594
1643207494.6044533,95700,123.99005126953125
1643207510.212954,96000,123.99005126953125
1643207559.1434557,96900,141.60914611816406
1643207580.802953,97300,141.60914611816406
1643207610.0104535,97700,144.05609130859375
1643207658.2039528,98600,146.6710662841797
1643207663.5084548,98700,146.6710662841797
1643207696.4309535,99300,137.8590545654297
1643207701.416953,99400,137.8590545654297
1643207734.6994543,99900,141.24395751953125
1643207836.6549544,101700,166.33412170410156
1643207852.859953,102000,167.20166015625
1643207902.5879529,102900,167.91677856445312
1643208074.9409528,105900,189.4014129638672
1643208145.9889538,107200,192.2203826904297
1643208184.241958,107800,193.45352172851562
1643208200.6814559,108100,188.83245849609375
1643208211.8059533,108300,189.17185974121094
1643208233.557958,108700,189.545166015625
1643208266.334953,109300,190.83279418945312
1643208300.2289531,109800,203.12640380859375
1643208353.3319542,110800,196.8355255126953
1643208386.3979537,111400,197.28854370117188
1643208421.210953,111900,195.5562744140625
1643208476.5109572,112900,210.732421875
1643208719.491953,117100,241.84120178222656
1643208749.1234546,117500,243.8209991455078
1643208755.0084538,117600,243.12222290039062
1643208760.373453,117700,243.12222290039062
1643208864.0244539,119500,254.35012817382812
1643208932.8314538,120800,254.35012817382812
1643209010.9074574,122100,319.58392333984375
1643209159.552955,124700,382.146728515625
1643209230.6919534,125900,382.146728515625
1643209290.468954,127000,394.9513244628906
1643209306.2519538,127300,387.1372985839844
1643209330.8529568,127600,389.1490783691406
1643209450.471953,129600,396.96771240234375
1643209482.3014538,130200,403.6028747558594
1643209521.7979548,130900,401.8648376464844
1643209562.078453,131500,400.18927001953125
1643209648.107954,133100,413.815673828125
1643209665.0029573,133400,413.815673828125
1643209735.6264558,134500,410.30914306640625
1643209751.9034545,134800,410.6451416015625
1643209767.7319536,135100,410.6451416015625
1643209772.7184563,135200,410.6451416015625
1643210065.117454,140000,415.54693603515625
1643210081.0899572,140300,408.7502746582031
1643210096.934953,140600,409.1900634765625
1643210102.3199532,140700,409.1900634765625
1643210229.385953,142900,393.5876159667969
1643210303.6119556,144100,416.72039794921875
1643210313.7644532,144300,416.72039794921875
1643210356.6734555,145100,423.18701171875
1643210386.832453,145500,435.3412170410156
1643210528.9214528,148000,447.9985656738281
1643210534.285953,148100,447.9985656738281
1643210592.5559535,149200,480.6118469238281
1643210644.9044533,150000,490.1455993652344
1643210666.786955,150400,490.1455993652344
1643210677.405953,150600,496.2828063964844
1643210867.559453,153800,488.6468505859375
1643210889.600454,154200,488.6468505859375
1643211036.1159544,156700,502.08087158203125
1643211132.3589573,158300,528.7885131835938
1643211137.7034538,158400,528.7885131835938
1643211228.5339541,159900,562.74267578125
1643211249.119453,160300,562.74267578125
1643211344.587457,161900,595.2548217773438
1643211350.1864533,162000,595.2548217773438
1643211477.038954,164200,628.1049194335938
1643211503.2159529,164700,647.3582763671875
1643211530.3504543,165200,632.9744873046875
1643211556.2829561,165500,631.6150512695312
1643211582.403454,166000,636.55859375
1643211597.6859531,166300,636.55859375
1643211671.043953,167500,672.4835205078125
1643211712.4659538,168300,672.4835205078125
1643211749.565955,169000,703.3120727539062
1643211798.380456,169700,745.4501953125
1643211845.820955,170600,745.4501953125
1643211865.8994567,171000,745.4501953125
1643211875.9589562,171200,745.4501953125
1643211886.8554547,171400,818.0587158203125
1643211913.189953,171700,816.4523315429688
1643211949.168454,172400,816.4523315429688
1643211996.605455,173300,892.2904052734375
